x,y,intensity
72,32,0.5565
73,32,0.5464
74,32,0.5279
75,32,0.5385
76,32,0.5009
77,32,0.5017
78,32,0.4557
79,32,0.4835
80,32,0.4346
81,32,0.4063
82,32,0.4241
83,32,0.4128
84,32,0.4402
85,32,0.3607
86,32,0.4297
87,32,0.3716
88,32,0.3104
89,32,0.343
90,32,0.3657
91,32,0.3848
92,32,0.365
93,32,0.3311
94,32,0.9766
95,32,0.3311
0,33,0.5078
1,33,0.485
2,33,0.494
3,33,0.4105
4,33,0.4358
5,33,0.5013
6,33,0.4487
7,33,0.4101
8,33,0.3794
9,33,0.4329
10,33,0.4371
11,33,0.3488
12,33,0.3446
13,33,0.3784
14,33,0.3759
15,33,0.3749
16,33,0.4123
17,33,0.3255
18,33,0.3544
19,33,0.3745
20,33,0.3749
21,33,0.3358
22,33,0.3397
23,33,0.3478
24,33,0.4173
25,33,0.3424
26,33,0.3685
27,33,0.4088
28,33,0.361
29,33,0.4102
30,33,0.355
31,33,0.4278
32,33,0.4343
33,33,0.4488
34,33,0.4293
35,33,0.1236
36,33,0.1186
37,33,0.1618
38,33,0.1451
39,33,0.0855
40,33,0.107
41,33,0.1165
42,33,0.1433
43,33,0.1357
44,33,0.1382
45,33,0.2306
46,33,0.1331
47,33,0.1925
48,33,0.1484
49,33,0.0894
50,33,0.1622
51,33,0.1915
52,33,0.1782
53,33,0.1679
54,33,0.1617
55,33,0.1466
56,33,0.1886
57,33,0.1487
58,33,0.1423
59,33,0.1733
60,33,0.1513
61,33,0.1977
62,33,0.1721
63,33,0.1333
64,33,0.1206
65,33,0.1358
66,33,0.2211
67,33,0.1416
68,33,0.169
69,33,0.1045
70,33,0.1085
71,33,0.1325
72,33,0.5921
73,33,0.4905
74,33,0.4982
75,33,0.5319
76,33,0.5404
77,33,0.4935
78,33,0.4886
79,33,0.4296
80,33,0.4053
81,33,0.3994
82,33,0.3969
83,33,0.4197
84,33,0.3668
85,33,0.402
86,33,0.3768
87,33,0.362
88,33,0.3989
89,33,0.3379
90,33,0.4051
91,33,0.3832
92,33,0.3257
93,33,0.3897
94,33,0.3197
95,33,0.392
0,34,0.51
1,34,0.4393
2,34,0.4346
3,34,0.4482
4,34,0.4736
5,34,0.43
6,34,0.4173
7,34,0.4129
8,34,0.341
9,34,0.4155
10,34,0.4216
11,34,0.3965
12,34,0.3524
13,34,0.3319
14,34,0.3202
15,34,0.3139
16,34,0.4122
17,34,0.3393
18,34,0.3673
19,34,0.3652
20,34,0.3448
21,34,0.3144
22,34,0.3608
23,34,0.3168
24,34,0.3723
25,34,0.3292
26,34,0.3543
27,34,0.3622
28,34,0.4261
29,34,0.3207
30,34,0.474
31,34,0.3909
32,34,0.423
33,34,0.4512
34,34,0.1227
35,34,0.1414
36,34,0.1377
37,34,0.1838
38,34,0.148
39,34,0.1258
40,34,0.116
41,34,0.1185
42,34,0.1779
43,34,0.1948
44,34,0.1752
45,34,0.053
46,34,0.0831
47,34,0.1528
48,34,0.1503
49,34,0.158
50,34,0.1968
51,34,0.1969
52,34,0.1675
53,34,0.1176
54,34,0.1273
55,34,0.1668
56,34,0.1775
57,34,0.1285
58,34,0.1846
59,34,0.1117
60,34,0.0835
61,34,0.1361
62,34,0.2022
63,34,0.2051
64,34,0.1097
65,34,0.11
66,34,0.1761
67,34,0.1376
68,34,0.1892
69,34,0.1677
70,34,0.1699
71,34,0.1147
72,34,0.5581
73,34,0.5923
74,34,0.5229
75,34,0.504
76,34,0.4789
77,34,0.4306
78,34,0.4326
79,34,0.4259
80,34,0.3907
81,34,0.3816
82,34,0.3428
83,34,0.3817
84,34,0.415
85,34,0.3755
86,34,0.3668
87,34,0.3911
88,34,0.4116
89,34,0.423
90,34,0.354
91,34,0.3371
92,34,0.3301
93,34,0.3583
94,34,0.3351
95,34,0.3355
0,35,0.4974
1,35,0.4574
2,35,0.4014
3,35,0.4372
4,35,0.4872
5,35,0.4724
6,35,0.4454
7,35,0.3901
8,35,0.3695
9,35,0.431
10,35,0.3397
11,35,0.3641
12,35,0.4054
13,35,0.3511
14,35,0.3324
15,35,0.3709
16,35,0.3343
17,35,0.3352
18,35,0.3732
19,35,0.251
20,35,0.3389
21,35,0.3071
22,35,0.327
23,35,0.3409
24,35,0.3227
25,35,0.3564
26,35,0.3686
27,35,0.3717
28,35,0.3785
29,35,0.382
30,35,0.3937
31,35,0.4109
32,35,0.3928
33,35,0.4722
34,35,0.1092
35,35,0.1033
36,35,0.1308
37,35,0.119
38,35,0.1634
39,35,0.1565
40,35,0.136
41,35,0.1649
42,35,0.1472
43,35,0.1088
44,35,0.1733
45,35,0.0927
46,35,0.047
47,35,0.1762
48,35,0.171
49,35,0.1712
50,35,0.2036
51,35,0.1629
52,35,0.1538
53,35,0.1902
54,35,0.1458
55,35,0.1607
56,35,0.1757
57,35,0.1781
58,35,0.1579
59,35,0.1526
60,35,0.1328
61,35,0.1416
62,35,0.2184
63,35,0.1541
64,35,0.1658
65,35,0.1132
66,35,0.2324
67,35,0.127
68,35,0.1147
69,35,0.1451
70,35,0.117
71,35,0.1514
72,35,0.0917
73,35,0.5684
74,35,1.0
75,35,0.5022
76,35,0.4417
77,35,0.4526
78,35,0.4647
79,35,0.4126
80,35,0.404
81,35,0.4538
82,35,0.4144
83,35,0.4015
84,35,0.4024
85,35,0.3712
86,35,0.3647
87,35,0.3715
88,35,0.3745
89,35,0.3585
90,35,0.3818
91,35,1.0
92,35,0.2899
93,35,0.3609
94,35,0.32
95,35,0.3046
0,36,0.5214
1,36,0.4958
2,36,0.4311
3,36,0.4745
4,36,0.4959
5,36,0.4351
6,36,0.4039
7,36,0.3484
8,36,0.4475
9,36,0.3588
10,36,0.3213
11,36,0.357
12,36,0.3751
13,36,0.3742
14,36,0.3103
15,36,0.3221
16,36,0.3208
17,36,0.3471
18,36,0.3339
19,36,1.0
20,36,0.3439
21,36,0.2777
22,36,0.3346
23,36,0.3332
24,36,0.3309
25,36,0.3318
26,36,0.3514
27,36,0.3395
28,36,0.4485
29,36,0.4185
30,36,0.4225
31,36,0.3865
32,36,0.387
33,36,0.1011
34,36,0.1144
35,36,0.0713
36,36,0.1329
37,36,0.1548
38,36,0.0591
39,36,0.103
40,36,0.1706
41,36,1.0
42,36,0.1152
43,36,0.1668
44,36,0.1303
45,36,0.1443
46,36,0.1202
47,36,0.1578
48,36,0.1904
49,36,0.1479
50,36,0.1838
51,36,0.1648
52,36,0.2002
53,36,0.1552
54,36,0.2167
55,36,0.1912
56,36,0.1784
57,36,0.1795
58,36,0.1568
59,36,0.1542
60,36,0.1771
61,36,0.132
62,36,0.1484
63,36,0.1365
64,36,0.1796
65,36,1.0
66,36,0.1956
67,36,0.1446
68,36,0.1274
69,36,0.1043
70,36,0.1532
71,36,0.1834
72,36,0.1356
73,36,0.5374
74,36,0.5212
75,36,0.5137
76,36,0.5207
77,36,0.533
78,36,0.4753
79,36,0.4624
80,36,0.4238
81,36,0.4138
82,36,0.4
83,36,0.3799
84,36,0.3827
85,36,0.3865
86,36,0.3594
87,36,0.3399
88,36,0.3439
89,36,0.3042
90,36,0.3512
91,36,0.31
92,36,0.2842
93,36,0.3305
94,36,0.331
95,36,0.2902
0,37,0.5187
1,37,0.5028
2,37,0.5269
3,37,0.4447
4,37,0.4345
5,37,0.4028
6,37,0.4212
7,37,0.3924
8,37,0.4089
9,37,0.987
10,37,0.3697
11,37,0.338
12,37,0.2805
13,37,0.3464
14,37,0.2681
15,37,0.31
16,37,0.306
17,37,0.3069
18,37,0.3067
19,37,0.306
20,37,0.3166
21,37,0.3047
22,37,0.39
23,37,0.3061
24,37,0.2858
25,37,0.2876
26,37,0.3582
27,37,0.3004
28,37,0.3226
29,37,0.33
30,37,0.3969
31,37,0.4365
32,37,0.3824
33,37,0.119
34,37,0.0311
35,37,0.0918
36,37,0.1362
37,37,0.1128
38,37,0.156
39,37,0.933
40,37,0.1122
41,37,0.1518
42,37,0.1553
43,37,0.1614
44,37,0.1557
45,37,0.1186
46,37,0.1328
47,37,0.2286
48,37,0.1241
49,37,0.122
50,37,0.1871
51,37,0.1369
52,37,0.2241
53,37,0.2537
54,37,0.1655
55,37,0.1827
56,37,0.119
57,37,0.2047
58,37,0.1063
59,37,0.1326
60,37,0.1754
61,37,0.1869
62,37,0.1243
63,37,0.1506
64,37,0.1148
65,37,0.1527
66,37,0.1354
67,37,0.1374
68,37,0.1728
69,37,0.1582
70,37,0.1631
71,37,0.1386
72,37,0.1601
73,37,0.5377
74,37,0.508
75,37,0.5236
76,37,0.4775
77,37,0.4641
78,37,0.4901
79,37,0.4715
80,37,0.4181
81,37,0.4383
82,37,0.3596
83,37,0.9913
84,37,0.3492
85,37,0.3599
86,37,0.3712
87,37,0.356
88,37,0.3433
89,37,0.3273
90,37,0.3121
91,37,0.348
92,37,0.2618
93,37,0.2859
94,37,0.3172
95,37,0.351
0,38,0.4896
1,38,0.4751
2,38,0.4273
3,38,0.433
4,38,0.4541
5,38,0.4643
6,38,0.3928
7,38,0.363
8,38,0.3752
9,38,0.3117
10,38,0.3852
11,38,0.3003
12,38,0.3368
13,38,0.3277
14,38,0.3302
15,38,0.313
16,38,0.3007
17,38,0.3101
18,38,0.3204
19,38,0.3487
20,38,0.2627
21,38,0.243
22,38,0.2555
23,38,0.2526
24,38,0.2775
25,38,0.2814
26,38,0.3177
27,38,0.366
28,38,0.3704
29,38,0.3453
30,38,0.3611
31,38,0.4516
32,38,0.424
33,38,0.1106
34,38,0.1131
35,38,0.1049
36,38,0.1779
37,38,0.1163
38,38,0.1308
39,38,0.0811
40,38,0.9809
41,38,0.1224
42,38,0.1576
43,38,0.1237
44,38,0.1522
45,38,0.1361
46,38,0.1247
47,38,0.1267
48,38,0.1586
49,38,0.1696
50,38,0.163
51,38,0.1459
52,38,0.1685
53,38,0.1644
54,38,0.1439
55,38,0.1784
56,38,0.2305
57,38,0.1718
58,38,0.1321
59,38,0.2193
60,38,0.2119
61,38,0.2158
62,38,0.1698
63,38,0.1455
64,38,0.1399
65,38,0.1983
66,38,0.2094
67,38,0.1304
68,38,0.0791
69,38,0.1505
70,38,0.1202
71,38,0.1222
72,38,0.1322
73,38,0.1475
74,38,0.5004
75,38,0.5109
76,38,0.4859
77,38,0.4035
78,38,0.4722
79,38,0.4258
80,38,0.3853
81,38,0.3859
82,38,0.3988
83,38,0.3799
84,38,0.3845
85,38,0.3659
86,38,0.3063
87,38,0.2425
88,38,0.3257
89,38,0.3331
90,38,0.3015
91,38,0.3221
92,38,0.2684
93,38,0.2856
94,38,0.2673
95,38,0.3162
0,39,0.4727
1,39,0.544
2,39,0.4494
3,39,0.4709
4,39,0.4152
5,39,0.4534
6,39,0.4363
7,39,0.3723
8,39,0.3758
9,39,0.3922
10,39,0.3506
11,39,0.3024
12,39,0.3218
13,39,0.2883
14,39,0.3076
15,39,0.2731
16,39,0.303
17,39,0.2347
18,39,0.2527
19,39,0.262
20,39,0.282
21,39,0.2438
22,39,0.2666
23,39,0.3218
24,39,0.3321
25,39,0.2373
26,39,0.9824
27,39,0.3716
28,39,0.3567
29,39,0.3702
30,39,0.3887
31,39,0.3578
32,39,0.4085
33,39,0.1187
34,39,0.112
35,39,0.1012
36,39,0.116
37,39,0.0877
38,39,0.1448
39,39,0.0877
40,39,0.1107
41,39,0.16
42,39,0.1525
43,39,0.1334
44,39,0.1005
45,39,0.1542
46,39,0.1403
47,39,0.1769
48,39,0.15
49,39,0.1158
50,39,0.1293
51,39,0.1601
52,39,0.178
53,39,0.1413
54,39,0.1546
55,39,0.2019
56,39,0.2118
57,39,0.1868
58,39,0.1696
59,39,0.1588
60,39,0.1925
61,39,0.1654
62,39,0.2007
63,39,0.2002
64,39,0.1809
65,39,0.1509
66,39,0.1502
67,39,0.1102
68,39,0.1544
69,39,0.1497
70,39,0.107
71,39,0.2151
72,39,0.1567
73,39,0.1104
74,39,0.5865
75,39,0.4922
76,39,0.5142
77,39,0.4741
78,39,0.4401
79,39,0.4266
80,39,0.4629
81,39,0.4299
82,39,0.3843
83,39,0.3117
84,39,0.3684
85,39,0.3089
86,39,0.3506
87,39,0.3023
88,39,0.9817
89,39,0.2868
90,39,0.3297
91,39,0.2406
92,39,0.3117
93,39,0.2972
94,39,0.2836
95,39,0.2728
0,40,0.5146
1,40,0.4683
2,40,0.4496
3,40,0.4469
4,40,0.4788
5,40,0.3646
6,40,0.4084
7,40,0.3732
8,40,0.3559
9,40,0.3026
10,40,0.2828
11,40,0.3338
12,40,0.2748
13,40,0.3341
14,40,0.2651
15,40,0.3055
16,40,0.2666
17,40,0.2616
18,40,0.2508
19,40,0.2908
20,40,0.3002
21,40,0.2718
22,40,0.303
23,40,0.2912
24,40,0.2578
25,40,1.0
26,40,0.307
27,40,0.2486
28,40,0.3275
29,40,0.3018
30,40,0.9631
31,40,0.3748
32,40,0.0973
33,40,0.0787
34,40,0.124
35,40,0.1092
36,40,0.1044
37,40,0.1231
38,40,0.1625
39,40,0.0665
40,40,0.1746
41,40,0.1216
42,40,0.1211
43,40,0.1367
44,40,0.1263
45,40,0.1256
46,40,0.1859
47,40,0.1687
48,40,0.1095
49,40,0.1902
50,40,0.1884
51,40,0.1302
52,40,0.182
53,40,0.1968
54,40,0.1312
55,40,0.1887
56,40,0.1603
57,40,0.1968
58,40,0.1522
59,40,0.2107
60,40,0.171
61,40,0.1584
62,40,0.1533
63,40,0.199
64,40,0.1485
65,40,0.1992
66,40,0.1706
67,40,0.1192
68,40,0.1579
69,40,0.1547
70,40,0.1066
71,40,0.1452
72,40,0.1568
73,40,0.1699
74,40,0.5584
75,40,0.579
76,40,0.4889
77,40,0.487
78,40,0.9818
79,40,0.4908
80,40,0.3901
81,40,0.4551
82,40,0.4351
83,40,0.3448
84,40,0.385
85,40,0.3542
86,40,0.3158
87,40,0.3129
88,40,0.3151
89,40,0.3094
90,40,0.3363
91,40,0.3029
92,40,0.2585
93,40,0.3012
94,40,0.2253
95,40,0.2665
0,41,0.4913
1,41,0.5007
2,41,0.5151
3,41,0.4498
4,41,0.4141
5,41,0.3862
6,41,0.415
7,41,0.3678
8,41,0.343
9,41,0.3721
10,41,0.3652
11,41,0.2891
12,41,0.262
13,41,0.2943
14,41,0.2548
15,41,0.2439
16,41,0.2458
17,41,0.3047
18,41,0.2906
19,41,0.3443
20,41,0.2523
21,41,0.3141
22,41,0.2932
23,41,0.2674
24,41,0.287
25,41,0.2832
26,41,0.3179
27,41,0.3511
28,41,0.323
29,41,0.3733
30,41,0.4008
31,41,0.4233
32,41,0.0636
33,41,0.1016
34,41,0.1289
35,41,0.0796
36,41,0.0776
37,41,0.1209
38,41,0.114
39,41,0.126
40,41,0.1218
41,41,0.2054
42,41,0.1313
43,41,0.1671
44,41,0.1693
45,41,0.1071
46,41,0.2056
47,41,0.1839
48,41,0.1731
49,41,0.2031
50,41,0.1726
51,41,0.2028
52,41,0.122
53,41,0.2044
54,41,0.1866
55,41,0.1879
56,41,0.157
57,41,0.1758
58,41,0.1745
59,41,0.147
60,41,0.1908
61,41,0.2257
62,41,0.1339
63,41,0.189
64,41,0.159
65,41,0.1526
66,41,0.1677
67,41,0.1646
68,41,0.1637
69,41,0.1202
70,41,0.1826
71,41,0.148
72,41,0.1588
73,41,0.1728
74,41,0.469
75,41,0.5265
76,41,0.4836
77,41,0.5
78,41,0.4266
79,41,0.4602
80,41,0.3825
81,41,0.4088
82,41,0.3886
83,41,0.3595
84,41,0.3183
85,41,0.3243
86,41,0.3503
87,41,0.3558
88,41,0.3596
89,41,0.3079
90,41,0.2923
91,41,0.2924
92,41,0.3324
93,41,0.2874
94,41,0.2732
95,41,0.2627
0,42,0.4952
1,42,0.492
2,42,0.4384
3,42,0.4229
4,42,0.421
5,42,0.3911
6,42,0.405
7,42,0.3905
8,42,0.3622
9,42,0.3541
10,42,0.3292
11,42,0.1993
12,42,0.2755
13,42,0.3131
14,42,0.2583
15,42,0.3021
16,42,0.2984
17,42,0.2593
18,42,0.2473
19,42,0.2648
20,42,0.2642
21,42,0.287
22,42,0.2023
23,42,0.2564
24,42,0.2554
25,42,0.2192
26,42,0.2902
27,42,0.2717
28,42,0.318
29,42,0.3292
30,42,0.3726
31,42,0.3677
32,42,0.0473
33,42,0.1129
34,42,0.1797
35,42,0.1441
36,42,0.1371
37,42,0.1157
38,42,0.1117
39,42,0.1146
40,42,0.1434
41,42,0.1069
42,42,0.1523
43,42,0.1303
44,42,0.1031
45,42,0.1383
46,42,0.2001
47,42,0.1704
48,42,0.063
49,42,0.1524
50,42,0.2024
51,42,0.1688
52,42,0.1954
53,42,0.1695
54,42,0.1881
55,42,0.1845
56,42,0.1645
57,42,0.201
58,42,0.2294
59,42,0.1942
60,42,0.1846
61,42,0.1546
62,42,0.2061
63,42,0.1603
64,42,0.1897
65,42,0.1927
66,42,0.1962
67,42,0.1931
68,42,0.1881
69,42,0.1172
70,42,0.1248
71,42,0.1049
72,42,0.0983
73,42,0.1825
74,42,0.4978
75,42,0.474
76,42,0.4865
77,42,0.4463
78,42,0.5172
79,42,0.4222
80,42,0.4252
81,42,0.3706
82,42,0.327
83,42,0.3387
84,42,0.3237
85,42,0.3092
86,42,0.2699
87,42,0.3102
88,42,0.2856
89,42,0.2404
90,42,0.2822
91,42,0.2959
92,42,0.3045
93,42,0.1931
94,42,0.2426
95,42,0.2238
0,43,0.4804
1,43,0.5216
2,43,0.4383
3,43,0.4262
4,43,0.3964
5,43,0.4514
6,43,0.3157
7,43,0.3508
8,43,0.3252
9,43,0.2844
10,43,0.355
11,43,0.255
12,43,0.2837
13,43,0.2851
14,43,0.2562
15,43,0.2196
16,43,0.2611
17,43,0.2394
18,43,0.2843
19,43,0.2749
20,43,0.3188
21,43,0.2665
22,43,0.2853
23,43,0.2629
24,43,0.3326
25,43,0.2906
26,43,0.2978
27,43,0.329
28,43,0.3067
29,43,0.3255
30,43,0.3722
31,43,0.3945
32,43,0.1154
33,43,0.0996
34,43,0.1149
35,43,0.1404
36,43,0.0837
37,43,0.1215
38,43,0.0392
39,43,0.1537
40,43,0.113
41,43,0.1187
42,43,0.1424
43,43,0.1693
44,43,0.2269
45,43,0.1128
46,43,0.1379
47,43,0.174
48,43,0.1487
49,43,0.1987
50,43,0.1714
51,43,0.2054
52,43,0.1734
53,43,0.1989
54,43,0.1551
55,43,0.2428
56,43,0.1341
57,43,0.1639
58,43,0.1421
59,43,0.2079
60,43,0.1989
61,43,0.1445
62,43,0.209
63,43,0.1557
64,43,0.1855
65,43,0.1895
66,43,0.1601
67,43,0.191
68,43,0.1555
69,43,0.1657
70,43,0.1429
71,43,0.0905
72,43,0.1381
73,43,0.1107
74,43,0.5697
75,43,0.4671
76,43,0.5247
77,43,0.4626
78,43,0.4604
79,43,0.3875
80,43,0.4007
81,43,0.3718
82,43,0.4373
83,43,0.3369
84,43,0.3765
85,43,0.3624
86,43,0.3482
87,43,0.2841
88,43,0.3454
89,43,0.3424
90,43,0.2853
91,43,0.2542
92,43,0.2378
93,43,0.2748
94,43,0.2614
95,43,0.2653
0,44,0.4596
1,44,0.4806
2,44,0.4937
3,44,0.4639
4,44,0.4075
5,44,0.3977
6,44,0.3387
7,44,0.3453
8,44,0.3385
9,44,0.3523
10,44,0.2978
11,44,0.2748
12,44,0.3169
13,44,0.2712
14,44,0.2499
15,44,0.2923
16,44,0.276
17,44,0.2521
18,44,0.2455
19,44,0.2668
20,44,0.2727
21,44,0.2656
22,44,0.2674
23,44,0.2517
24,44,0.2612
25,44,0.2817
26,44,0.2687
27,44,0.2773
28,44,0.3204
29,44,0.3675
30,44,0.2914
31,44,0.3587
32,44,0.1052
33,44,0.1338
34,44,0.1604
35,44,0.1036
36,44,0.1755
37,44,0.1351
38,44,0.151
39,44,0.968
40,44,0.1503
41,44,0.1686
42,44,0.1258
43,44,0.073
44,44,0.1601
45,44,0.1535
46,44,0.2043
47,44,0.1516
48,44,0.1501
49,44,0.1393
50,44,0.1584
51,44,0.2597
52,44,0.1342
53,44,0.1434
54,44,0.1831
55,44,0.2449
56,44,0.2083
57,44,0.2327
58,44,0.1742
59,44,0.1432
60,44,0.1702
61,44,0.1782
62,44,0.1803
63,44,0.1711
64,44,0.1925
65,44,0.1502
66,44,0.1403
67,44,0.1282
68,44,0.1665
69,44,0.1593
70,44,0.1843
71,44,0.1933
72,44,0.1059
73,44,0.1378
74,44,0.5223
75,44,0.462
76,44,0.4719
77,44,0.5144
78,44,0.4284
79,44,0.4037
80,44,0.4069
81,44,0.4173
82,44,0.363
83,44,0.359
84,44,0.2708
85,44,0.3417
86,44,0.3176
87,44,0.3252
88,44,0.2318
89,44,0.2693
90,44,0.2995
91,44,0.2476
92,44,0.2612
93,44,0.2444
94,44,0.2439
95,44,0.2909
0,45,0.4573
1,45,0.4779
2,45,0.4665
3,45,0.4669
4,45,0.4154
5,45,0.4289
6,45,0.3797
7,45,0.3673
8,45,0.3494
9,45,0.351
10,45,0.3331
11,45,0.2702
12,45,0.2982
13,45,1.0
14,45,0.3163
15,45,0.2349
16,45,0.2756
17,45,0.245
18,45,0.2589
19,45,0.2203
20,45,0.2532
21,45,0.266
22,45,0.2319
23,45,0.3106
24,45,0.2286
25,45,0.3004
26,45,0.2223
27,45,0.2998
28,45,0.3354
29,45,0.3573
30,45,0.3487
31,45,0.3616
32,45,0.1137
33,45,0.1299
34,45,0.1476
35,45,0.0725
36,45,0.1102
37,45,0.0556
38,45,0.0855
39,45,0.1106
40,45,0.1627
41,45,0.1274
42,45,0.138
43,45,0.1605
44,45,0.1359
45,45,0.1005
46,45,0.1421
47,45,0.1647
48,45,0.1859
49,45,0.1688
50,45,0.1914
51,45,0.2081
52,45,0.2161
53,45,0.1894
54,45,0.1514
55,45,0.149
56,45,0.1523
57,45,0.1546
58,45,0.1894
59,45,0.2422
60,45,0.1907
61,45,0.1801
62,45,0.2095
63,45,0.1533
64,45,0.2066
65,45,0.2012
66,45,0.1704
67,45,0.2277
68,45,0.1942
69,45,0.1578
70,45,0.1476
71,45,0.1342
72,45,0.1384
73,45,0.1342
74,45,0.5192
75,45,0.5018
76,45,0.4518
77,45,0.45
78,45,0.3988
79,45,0.4393
80,45,0.4098
81,45,0.3849
82,45,1.0
83,45,0.3276
84,45,0.3161
85,45,0.278
86,45,0.3394
87,45,0.3145
88,45,0.3252
89,45,0.3233
90,45,0.2551
91,45,0.2402
92,45,0.9461
93,45,0.2209
94,45,0.2428
95,45,0.1912
0,46,0.4677
1,46,0.4768
2,46,0.4854
3,46,0.4168
4,46,0.4223
5,46,0.455
6,46,0.3263
7,46,0.3953
8,46,0.3573
9,46,0.3681
10,46,0.3445
11,46,0.2823
12,46,0.2903
13,46,0.2359
14,46,0.2551
15,46,0.2643
16,46,0.2668
17,46,0.2773
18,46,0.2988
19,46,0.2377
20,46,0.2862
21,46,0.2627
22,46,0.22
23,46,0.261
24,46,0.2768
25,46,0.2576
26,46,0.2624
27,46,0.2738
28,46,0.3034
29,46,0.3088
30,46,0.3877
31,46,0.2944
32,46,0.0998
33,46,0.1171
34,46,0.0772
35,46,0.1041
36,46,0.1059
37,46,0.119
38,46,0.1465
39,46,0.1489
40,46,0.1189
41,46,0.0968
42,46,0.1518
43,46,0.1319
44,46,0.1404
45,46,0.1673
46,46,0.1517
47,46,0.1778
48,46,0.2476
49,46,0.196
50,46,0.2186
51,46,0.1961
52,46,0.1852
53,46,0.2004
54,46,0.2002
55,46,0.2127
56,46,0.189
57,46,0.148
58,46,0.1428
59,46,0.1999
60,46,0.151
61,46,0.2037
62,46,0.2212
63,46,0.1719
64,46,0.212
65,46,0.1803
66,46,0.1698
67,46,0.1673
68,46,0.1361
69,46,0.1279
70,46,0.1028
71,46,0.1253
72,46,0.2066
73,46,0.0926
74,46,0.4937
75,46,0.4841
76,46,0.4647
77,46,0.4749
78,46,0.428
79,46,0.4203
80,46,0.3812
81,46,0.3735
82,46,0.3679
83,46,0.3484
84,46,0.3956
85,46,0.3203
86,46,0.301
87,46,0.2199
88,46,0.2909
89,46,0.2149
90,46,0.2827
91,46,0.264
92,46,0.279
93,46,0.233
94,46,0.2516
95,46,0.2715
0,47,0.4721
1,47,0.4975
2,47,0.4755
3,47,0.4341
4,47,0.4656
5,47,0.4143
6,47,0.3299
7,47,0.392
8,47,0.3257
9,47,0.3535
10,47,0.3238
11,47,0.2224
12,47,0.3078
13,47,0.2725
14,47,0.2564
15,47,0.2501
16,47,0.2807
17,47,0.2253
18,47,0.284
19,47,0.2044
20,47,0.26
21,47,0.2772
22,47,0.281
23,47,0.2703
24,47,0.2665
25,47,0.2656
26,47,0.2564
27,47,0.2849
28,47,0.2904
29,47,0.3005
30,47,0.4045
31,47,0.316
32,47,0.4195
33,47,0.0641
34,47,0.0754
35,47,0.0799
36,47,0.0829
37,47,0.149
38,47,0.1442
39,47,0.1248
40,47,0.2181
41,47,0.1415
42,47,0.1487
43,47,0.1311
44,47,0.1322
45,47,0.1447
46,47,0.1904
47,47,0.1859
48,47,0.211
49,47,0.154
50,47,0.1961
51,47,0.1901
52,47,0.1961
53,47,0.1589
54,47,0.1549
55,47,0.2032
56,47,0.2136
57,47,0.1689
58,47,0.2053
59,47,0.2222
60,47,0.1741
61,47,0.1401
62,47,0.1417
63,47,0.1584
64,47,0.1625
65,47,0.1715
66,47,0.1686
67,47,0.1571
68,47,0.1815
69,47,0.1339
70,47,0.1901
71,47,0.1756
72,47,0.1685
73,47,0.1176
74,47,0.5256
75,47,0.53
76,47,0.4815
77,47,0.4458
78,47,0.424
79,47,0.4054
80,47,0.3716
81,47,0.4736
82,47,0.3107
83,47,0.3226
84,47,0.3536
85,47,0.3002
86,47,0.2962
87,47,0.3061
88,47,0.3141
89,47,0.2653
90,47,0.2932
91,47,0.2082
92,47,0.2362
93,47,0.2662
94,47,0.3093
95,47,0.2215
0,48,0.4658
1,48,0.4895
2,48,0.4602
3,48,0.4167
4,48,0.3818
5,48,0.3836
6,48,0.396
7,48,0.3525
8,48,0.3808
9,48,0.3258
10,48,0.3333
11,48,0.3103
12,48,0.2779
13,48,0.3045
14,48,0.234
15,48,0.2466
16,48,0.245
17,48,0.2648
18,48,0.27
19,48,0.226
20,48,0.2229
21,48,0.2568
22,48,0.2128
23,48,0.2954
24,48,0.2663
25,48,0.2474
26,48,0.2578
27,48,0.3152
28,48,0.3281
29,48,0.3115
30,48,0.3472
31,48,0.3339
32,48,0.3781
33,48,0.1455
34,48,0.17
35,48,0.1047
36,48,0.1292
37,48,0.1331
38,48,0.0749
39,48,0.0973
40,48,0.0674
41,48,0.1554
42,48,0.2052
43,48,0.1836
44,48,0.1576
45,48,0.1578
46,48,0.1542
47,48,0.2005
48,48,0.1787
49,48,0.1773
50,48,0.1452
51,48,0.1989
52,48,0.1785
53,48,0.1966
54,48,0.216
55,48,0.1378
56,48,0.1785
57,48,0.1741
58,48,0.1711
59,48,0.1526
60,48,0.163
61,48,0.1502
62,48,0.2058
63,48,0.1899
64,48,0.185
65,48,0.1147
66,48,0.2275
67,48,0.1529
68,48,0.2134
69,48,0.1792
70,48,0.1452
71,48,0.2087
72,48,0.1595
73,48,0.1305
74,48,0.5173
75,48,0.5392
76,48,0.4714
77,48,0.4554
78,48,0.4284
79,48,0.4035
80,48,0.3858
81,48,0.4409
82,48,0.3997
83,48,0.3593
84,48,0.3196
85,48,0.3044
86,48,0.2961
87,48,0.3482
88,48,0.2922
89,48,0.2963
90,48,0.2719
91,48,0.2329
92,48,0.2579
93,48,0.2195
94,48,0.2863
95,48,0.2285
0,49,0.4828
1,49,0.5037
2,49,0.4379
3,49,0.4321
4,49,0.3397
5,49,0.3899
6,49,0.3989
7,49,0.3446
8,49,0.3634
9,49,0.3304
10,49,0.349
11,49,0.2811
12,49,0.284
13,49,0.2368
